avg_latency_spf,avg_througput_fps,case,classifier_cpu_mcores_ps,classifier_cpu_requested_millicores,data_quality,frame_duration_s,frame_queue_duration_s,get_image_duration_s,gpu,inference_threads,latency_spf,model,model_load_duration_s,model_quality,model_runtime,network_usage_mb,network_usage_megabits_ps,network_usage_megabits_ps_2,num_frames,num_hops,num_workers,requested_bandwidth_mbps,run_time_s,sensor_cpu_requested_millicores,source_file,tranfer_duration_s,uploaded_at
0.5266749858856201,1.8987514972686768,offload,520.8403930664062,2000.0,70.0,0.5266168117523193,0.0106377527117729,0.4155338704586029,False,3.0,0.5266749858856201,acdnet,0.0389245338737964,70.0,pytorch,178773.609375,3.2495672702789307,2.715805768966675,400.0,1.0,1.0,3.0,210.6699981689453,500.0,250210_acd_onoffbench.csv,0.5252482891082764,2025-03-20T16:05:05.290Z
0.5748649835586548,1.7611688375473022,offload,674.4345092773438,4000.0,70.0,0.5748118758201599,0.005147464107722,0.4974164664745331,False,6.0,0.5748649835586548,acdnet,0.022500118240714,70.0,pytorch,178773.609375,2.9657444953918457,2.4880990982055664,400.0,1.0,1.0,3.0,229.9459991455078,500.0,250210_acd_onoffbench.csv,0.5742930769920349,2025-03-20T16:05:05.290Z
0.5266791582107544,1.898707389831543,offload,321.4557189941406,2000.0,70.0,0.5266175866127014,0.0163908135145902,0.3574259281158447,False,1.0,0.5266791582107544,acdnet,0.0335865020751953,70.0,pytorch,178773.609375,3.2378926277160645,2.71580171585083,400.0,1.0,1.0,3.0,210.67166137695312,500.0,250210_acd_onoffbench.csv,0.5272555947303772,2025-03-20T16:05:05.290Z
0.5415158271789551,1.849126935005188,offload,1099.233154296875,2000.0,70.0,0.5414422750473022,0.0490089505910873,0.2918830811977386,False,6.0,0.5415158271789551,acdnet,0.0409650020301342,70.0,pytorch,178773.609375,3.087697982788086,2.641443014144897,400.0,1.0,1.0,3.0,216.60633850097656,500.0,250210_acd_onoffbench.csv,0.5402870178222656,2025-03-20T16:05:05.290Z
1.6470366716384888,0.6078267693519592,offload,107.3219985961914,2000.0,70.0,1.6469786167144775,0.0057991775684058,1.467143416404724,False,1.0,1.6470366716384888,acdnet,0.0316260643303394,70.0,pytorch,178773.609375,1.1014240980148315,0.8683712482452393,400.0,1.0,1.0,1.0,658.814697265625,500.0,250210_acd_onoffbench.csv,1.645877480506897,2025-03-20T16:05:05.290Z
1.6916807889938354,0.5920724868774414,offload,187.1068115234375,4000.0,70.0,1.6916085481643677,0.0054129767231643,1.569591999053955,False,3.0,1.6916807889938354,acdnet,0.0324777774512767,70.0,pytorch,178773.609375,1.0994433164596558,0.8454608917236328,400.0,1.0,1.0,1.0,676.6723022460938,500.0,250210_acd_onoffbench.csv,1.6908787488937378,2025-03-20T16:05:05.290Z
1.6653199195861816,0.601386308670044,offload,118.45848083496094,4000.0,70.0,1.665249228477478,0.0079236160963773,1.4672454595565796,False,1.0,1.6653199195861816,acdnet,0.0472062416374683,70.0,pytorch,178773.609375,1.0991593599319458,0.8588437438011169,400.0,1.0,1.0,1.0,666.1279907226562,500.0,250210_acd_onoffbench.csv,1.6642765998840332,2025-03-20T16:05:05.290Z
1.6733100414276123,0.598116934299469,offload,313.974853515625,4000.0,70.0,1.673240303993225,0.0040260604582726,1.5541757345199585,False,6.0,1.6733100414276123,acdnet,0.0341130085289478,70.0,pytorch,178773.609375,1.0986707210540771,0.8547420501708984,400.0,1.0,1.0,1.0,669.323974609375,500.0,250210_acd_onoffbench.csv,1.674833059310913,2025-03-20T16:05:05.290Z
0.0595916658639907,17.020944595336914,offload,2845.363037109375,4000.0,40.0,0.0595059394836425,2.932494163513184,0.0003427529300097376,False,3.0,0.0595916658639907,acdnet,0.0190127696841955,70.0,pytorch,178773.609375,25.195676803588867,24.03438949584961,400.0,1.0,1.0,70.0,23.83666610717773,500.0,250210_acd_onoffbench.csv,0.0452852360904216,2025-03-20T16:05:05.290Z
0.092159166932106,11.178909301757812,offload,3693.8857421875,4000.0,40.0,0.0920898988842964,2.909334659576416,0.0022791880182921,False,6.0,0.092159166932106,acdnet,0.0345339775085449,70.0,pytorch,178773.609375,16.602773666381836,15.530355453491213,400.0,1.0,1.0,70.0,36.86366653442383,500.0,250210_acd_onoffbench.csv,0.0768747553229332,2025-03-20T16:05:05.290Z
0.1153725013136863,9.26152801513672,offload,1947.8909912109373,2000.0,40.0,0.1152945905923843,12.772480964660645,0.0005965552991256118,False,3.0,0.1153725013136863,acdnet,0.0336494445800781,70.0,pytorch,178773.609375,13.726103782653809,12.404647827148438,400.0,1.0,1.0,70.0,46.14900207519531,500.0,250210_acd_onoffbench.csv,0.0527269765734672,2025-03-20T16:05:05.290Z
0.0817291662096977,12.411601066589355,offload,3917.20947265625,4000.0,40.0,0.0816628560423851,2.711083173751831,0.0025871521793305,False,6.0,0.0817291662096977,acdnet,0.035736721009016,70.0,pytorch,178773.609375,18.68830680847168,17.513334274291992,400.0,1.0,1.0,30.0,32.69166564941406,500.0,250210_acd_onoffbench.csv,0.0740654617547988,2025-03-20T16:05:05.290Z
0.1169833317399025,8.81312370300293,offload,1861.720458984375,2000.0,40.0,0.1169188544154167,9.069062232971191,0.0033801738172769,False,3.0,0.1169833317399025,acdnet,0.0285149421542882,70.0,pytorch,178773.609375,13.331302642822266,12.23232078552246,400.0,1.0,1.0,30.0,46.7933349609375,500.0,250210_acd_onoffbench.csv,0.0712081119418144,2025-03-20T16:05:05.290Z
0.1120483353734016,8.983534812927246,offload,1774.3492431640625,4000.0,40.0,0.1119778007268905,0.0454518236219882,0.0403223149478435,False,3.0,0.1120483353734016,acdnet,0.0269060134887695,70.0,pytorch,178773.609375,13.598258018493652,12.772075653076172,400.0,1.0,1.0,15.0,44.819332122802734,500.0,250210_acd_onoffbench.csv,0.1113884970545768,2025-03-20T16:05:05.290Z
0.1347758322954177,7.490139484405518,offload,980.9098510742188,4000.0,40.0,0.1346973031759262,19.93191909790039,0.0002880913089029491,False,1.0,0.1347758322954177,acdnet,0.015033165924251,70.0,pytorch,178773.609375,11.101975440979004,10.617798805236816,400.0,1.0,1.0,70.0,53.91033554077149,500.0,250210_acd_onoffbench.csv,0.0343885347247123,2025-03-20T16:05:05.290Z
0.1434658318758011,7.179359436035156,offload,989.3023681640624,2000.0,40.0,0.1433746963739395,18.000242233276367,0.0004484361270442605,False,1.0,0.1434658318758011,acdnet,0.0429562740027904,70.0,pytorch,178773.609375,11.023987770080566,9.975183486938477,400.0,1.0,1.0,30.0,57.38633346557617,500.0,250210_acd_onoffbench.csv,0.055603839457035,2025-03-20T16:05:05.290Z
